,ISBN,result
205,0606299971,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $19.99  \n\n\n   \n     43 Used from $1.95         7 Collectible from $14.95      ', '  Paperback  \n $5.95  \n\n\n   \n     1 Used from $5.95      ', '  MP3 CD  \n $14.99  \n\n\n   \n     1 New from $14.99      '], '0606299971')"
206,0141036613,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $21.95  \n\n\n   \n     8 Used from $10.23         7 New from $14.47      ', '  Mass Market Paperback  \n $12.93  \n\n\n   \n     18 Used from $2.15         6 New from $5.52      '], '0141036613')"
207,0786011351,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Mass Market Paperback  \n $10.29  \n\n\n   \n     17 Used from $2.79         1 New from $82.78         1 Collectible from $50.00      ', '  Audio CD  \n $22.40  \n\n\n   \n     2 New from $14.97      '], '0786011351')"
208,155468286X,"(['  Kindle  \n $15.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.95  \n\n\n   \n     14 Used from $4.00         4 New from $39.95         1 Collectible from $12.99      ', '  Paperback  \n $6.89  \n\n\n   \n     8 Used from $6.89      ', '  MP3 CD  \n $14.99  \n\n\n   \n     3 New from $11.26      '], '155468286X')"
209,0007245920,"(['  Kindle  \n $14.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $22.06  \n\n\n   \n     5 Used from $13.20      ', '  Paperback  \n $9.56  \n\n\n   \n     22 Used from $4.42         4 New from $10.95      ', '  Audio CD  \n    \n                             from $40.47                \n\n\n   \n     1 New from $40.47      '], '0007245920')"
210,1416549986,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.00  \n\n\n   \n     147 Used from $1.00         21 New from $7.25         15 Collectible from $7.28      ', '  Paperback  \n $16.69  \n\n\n   \n     17 Used from $2.54         19 New from $12.52      ', '  Mass Market Paperback  \n $16.11  \n\n\n   \n     119 Used from $0.99         5 New from $16.11         1 Collectible from $3.00      ', '  Audio CD  \n $48.54  \n\n\n   \n     27 Used from $2.53         7 New from $24.98      '], '1416549986')"
211,009187100X,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $31.90  \n\n\n   \n     72 Used from $2.09         6 New from $28.57      ', '  Paperback  \n $12.58  \n\n\n   \n     28 Used from $0.02         10 New from $10.97      '], '009187100X')"
212,0805054456,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $29.99  \n\n\n   \n     25 Used from $5.00         4 New from $23.00         13 Collectible from $17.25      ', '  Paperback  \n $11.07  \n\n\n   \n     36 Used from $0.55         6 New from $4.07         3 Collectible from $4.00      ', '  Audio CD  \n    \n                             from $10.95                \n\n\n   \n     1 Used from $10.95         2 New from $14.97      '], '0805054456')"
213,1417681160,"([""  Kindle & Comixology  \n $6.49  \n   \n Read on any device      Kindle & Comixology      Buy now and you can also read this title for free on the Comixology app, Amazon's premier digital comic reading experience.   Learn More     "", '  Paperback  \n $9.99  \n\n\n   \n     13 Used from $4.99         17 New from $8.45      ', '  Mass Market Paperback  \n $16.05  \n\n\n   \n     11 Used from $10.52         8 New from $16.05      '], '1417681160')"
214,2266078607,"([], '2266078607')"
215,1598186418,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $15.99  \n\n\n   \n     3 Used from $15.99         17 New from $11.78      ', '  Paperback  \n    \n                             from $20.62                \n\n\n   \n     1 Used from $23.71         3 New from $20.62      ', '  Mass Market Paperback  \n $6.15  \n\n\n   \n     17 Used from $1.97         1 Collectible from $19.49      ', '  Audio CD  \n $29.95  \n\n\n   \n     2 New from $14.97      ', '  Digital  \n    \n                        \n    —\n             \n\n\n   \n  '], '1598186418')"
216,0553589539,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $31.28  \n\n\n   \n     80 Used from $1.57         5 New from $27.99         2 Collectible from $22.61      ', '  Paperback  \n $17.00  \n\n\n   \n     103 Used from $1.47         11 New from $11.48      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     150 Used from $1.15         12 New from $7.23      ', '  MP3 CD  \n $14.99  \n\n\n   \n     2 Used from $13.49         4 New from $11.26      '], '0553589539')"
217,8497593847,"(['  Hardcover  \n    \n                             from $714.75                \n\n\n   \n     1 Used from $714.75      ', '  Mass Market Paperback  \n    \n                             from $14.35                \n\n\n   \n     2 Used from $15.00         4 New from $14.35      '], '8497593847')"
218,0316027979,"([], '0316027979')"
219,0613707532,"([], '0613707532')"
220,2290300314,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $24.95  \n\n\n   \n     9 Used from $2.50         1 New from $24.95      ', '  Pocket Book  \n $6.37  \n\n\n   \n     3 Used from $6.37      '], '2290300314')"
221,0978556755,"(['  Kindle  \n $14.29  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $14.90  \n\n\n   \n     65 Used from $1.99         21 New from $9.74      ', '  Audio CD  \n $46.94  \n\n\n   \n     2 New from $42.87      '], '0978556755')"
222,0606024344,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $27.49  \n\n\n   \n     16 Used from $18.04         18 New from $26.29         8 Collectible from $59.99      ', '  Paperback  \n $10.99  \n\n\n   \n     23 Used from $3.51         23 New from $10.99      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     34 Used from $2.05         27 New from $5.99         5 Collectible from $15.99      ', '  Audio CD  \n $74.78  \n\n\n   \n     5 Used from $65.96         1 New from $100.00      '], '0606024344')"
223,0671213946,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $9.99 to buy    ', '  Hardcover  \n $18.48  \n\n\n   \n     16 Used from $14.50         2 New from $75.44         2 Collectible from $26.39      ', '  Paperback  \n $8.54  \n\n\n   \n     8 Used from $5.99         2 Collectible from $35.00      ', '  Mass Market Paperback  \n $11.13  \n\n\n   \n     7 Used from $9.99      ', '  Audio, Cassette  \n $15.94  \n\n\n   \n     2 Used from $11.95         3 New from $18.99      '], '0671213946')"
224,0807216461,"([], '0807216461')"
225,0802143830,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.99  \n\n\n   \n     32 Used from $1.95         10 New from $25.53      ', '  Paperback  \n $13.79  \n\n\n   \n     14 Used from $5.77         10 New from $8.98      ', '  Audio CD  \n $24.99  \n\n\n   \n     4 Used from $18.00         1 New from $24.99      '], '0802143830')"
226,1417629347,"(['  Kindle  \n $11.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $37.32                \n\n\n   \n     4 Used from $37.32      ', '  Paperback  \n $11.40  \n\n\n   \n     4 Used from $6.79         10 New from $9.08      '], '1417629347')"
227,1842327852,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $0.00 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.99  \n\n\n   \n     1 New from $16.99      ', '  Paperback  \n $12.95  \n\n\n   \n     8 Used from $2.61         2 New from $12.95      ', '  Mass Market Paperback  \n $9.94  \n\n\n   \n     2 Used from $7.99         1 New from $9.39      ', '  MP3 CD  \n $19.00  \n\n\n   \n     1 New from $19.00      '], '1842327852')"
228,013938183X,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $93.29  \n\n\n   \n     2 Used from $93.29      ', '  Paperback  \n $11.17 - $15.49  \n\n\n   \n     51 Used from $5.74         20 New from $11.12      '], '013938183X')"
229,1741660211,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $18.99  \n\n\n   \n     96 Used from $1.57         18 New from $8.86         1 Collectible from $24.95      ', '  Paperback  \n $7.99  \n\n\n   \n     148 Used from $1.27         27 New from $4.99         2 Collectible from $8.00      ', '  Audio CD  \n    \n                             from $45.98                \n\n\n   \n     1 New from $45.98      ', '  Flexibound  \n $12.96  \n\n\n   \n     10 Used from $1.51         7 New from $4.25         1 Collectible from $7.39      '], '1741660211')"
230,1401218008,"([], '1401218008')"
231,0060170395,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $7.38  \n\n\n   \n     17 Used from $3.95         4 New from $15.54         4 Collectible from $10.00      ', '  Paperback  \n $15.49  \n\n\n   \n     48 Used from $1.76         26 New from $9.37         2 Collectible from $6.99      '], '0060170395')"
232,0521454018,"(['  Hardcover  \n $240.36  \n\n\n   \n     2 Used from $240.36      ', '  Paperback  \n $26.95  \n\n\n   \n     5 Used from $16.00         8 New from $26.95      '], '0521454018')"
233,0803729383,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $50.29  \n\n\n   \n     31 Used from $1.35         5 New from $41.79      ', '  Paperback  \n $7.99  \n\n\n   \n     45 Used from $1.41         19 New from $6.53      '], '0803729383')"
234,0671516884,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $23.95  \n\n\n   \n     7 Used from $19.00         1 New from $51.73         3 Collectible from $49.95      ', '  Paperback  \n $18.93  \n\n\n   \n     15 Used from $4.25         22 New from $12.46      ', '  Audio CD  \n $39.99  \n\n\n   \n     2 New from $19.99      '], '0671516884')"
235,033338539X,"(['  Paperback  \n    \n                             from $245.03                \n\n\n   \n     5 Used from $245.03      '], '033338539X')"
236,3832180648,"(['  Hardcover  \n $21.63  \n\n\n   \n     3 Used from $21.63         7 New from $18.50      ', '  Paperback  \n $13.67  \n\n\n   \n     8 Used from $11.79         9 New from $9.94      '], '3832180648')"
237,0819139033,"(['  Paperback  \n $25.00  \n\n\n   \n     1 Used from $20.00         1 New from $25.00      '], '0819139033')"
238,2266043242,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $24.95  \n\n\n   \n     1 New from $24.95      ', '  Paperback  \n $1.46  \n\n\n   \n     9 Used from $1.46      ', '  Mass Market Paperback  \n $12.95  \n\n\n   \n     5 Used from $4.68         1 New from $12.95      ', '  Audio CD  \n $44.77  \n\n\n   \n     2 Used from $21.36         5 New from $44.77      ', '  Pocket Book  \n $24.95  \n\n\n   \n     5 Used from $4.95         2 New from $14.00      '], '2266043242')"
239,0385517882,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.30  \n\n\n   \n     88 Used from $1.08         6 New from $10.00         21 Collectible from $6.50      ', '  Paperback  \n $16.01  \n\n\n   \n     12 Used from $4.28         11 New from $8.86      ', '  MP3 CD  \n $19.99  \n\n\n   \n     1 Used from $14.36         1 New from $19.99      '], '0385517882')"
240,3570131408,"(['  Hardcover  \n $12.04  \n\n\n   \n     2 Used from $12.04      '], '3570131408')"
241,1595478086,"([], '1595478086')"
242,2265054216,"(['  Paperback  \n $4.71  \n\n\n   \n     5 Used from $4.71         1 New from $22.27      '], '2265054216')"
243,1400103207,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.18  \n\n\n   \n     100 Used from $1.16         13 New from $7.97         5 Collectible from $6.00      ', '  Paperback  \n $40.44  \n\n\n   \n     3 Used from $39.95      ', '  Audio CD  \n $9.98  \n\n\n   \n     3 Used from $9.98      '], '1400103207')"
244,1561795577,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.07  \n\n\n   \n     16 Used from $6.06         2 New from $7.00         1 Collectible from $12.00      ', '  Paperback  \n $3.89  \n\n\n   \n     6 Used from $1.35         1 New from $3.89      ', '  Mass Market Paperback  \n $5.95  \n\n\n   \n     45 Used from $2.22         16 New from $5.30         1 Collectible from $38.00      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.46      ', '  Pocket Book  \n $5.00 - $19.00  \n\n\n   \n     2 Used from $5.00         6 New from $8.95      '], '1561795577')"
245,0497261731,"(['  Paperback  \n $23.95  \n\n\n   \n     1 New from $23.95      '], '0497261731')"
246,043945445X,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.99  \n\n\n   \n     23 Used from $2.08         5 New from $15.84         4 Collectible from $10.00      ', '  Paperback  \n $9.45  \n\n\n   \n     6 Used from $9.20         3 New from $21.91      ', '  Audio CD  \n $42.12  \n\n\n   \n     1 Used from $17.00         2 New from $21.49      '], '043945445X')"
