,ISBN,result
390,406184251X,"(['  Paperback  \n $36.87  \n\n\n   \n     2 Used from $7.42      ', '  Paperback Bunko  \n $18.51  \n\n\n   \n     5 Used from $5.00         6 New from $13.00      '], '406184251X')"
391,2070319237,"(['  Pocket Book  \n $21.38  \n\n\n   \n     7 New from $17.57      '], '2070319237')"
392,0385495846,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.98  \n\n\n   \n     103 Used from $1.41         20 New from $6.93         24 Collectible from $4.99      ', '  Paperback  \n $19.00  \n\n\n   \n     10 Used from $3.99         3 New from $13.62      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     34 Used from $1.38         18 New from $7.60      ', '  Audio CD  \n $43.67  \n\n\n   \n     2 New from $22.49      '], '0385495846')"
393,0671687875,"(['  Hardcover  \n $25.00  \n\n\n   \n     55 Used from $1.95         12 New from $7.72         1 Collectible from $1,470.00      ', '  Paperback  \n $15.30  \n\n\n   \n     95 Used from $1.18         24 New from $11.30         2 Collectible from $16.16      '], '0671687875')"
394,1556432208,"(['  Hardcover  \n    \n                             from $76.49                \n\n\n   \n     2 Used from $76.49         1 New from $89.99      ', '  Paperback  \n $63.97  \n\n\n   \n     43 Used from $5.99         6 New from $61.88         1 Collectible from $20.00      '], '1556432208')"
395,0618883932,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $6.61  \n\n\n   \n     14 Used from $2.90         1 New from $47.94         2 Collectible from $13.98      ', '  Paperback  \n $7.99  \n\n\n   \n     57 Used from $1.43         10 New from $2.69      ', '  Mass Market Paperback  \n    \n                             from $17.20                \n\n\n   \n     2 Used from $17.20         1 New from $38.36      '], '0618883932')"
396,0375814892,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $24.98  \n\n\n   \n     19 Used from $1.18         1 New from $24.98         4 Collectible from $10.00      ', '  Paperback  \n    \n                             from $28.91                \n\n\n   \n     1 New from $28.91      ', '  Mass Market Paperback  \n $5.99  \n\n\n   \n     25 Used from $1.42         9 New from $5.51         1 Collectible from $42.50      '], '0375814892')"
397,1600092977,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $11.99  \n\n\n   \n     3 Used from $7.17         4 New from $11.99      '], '1600092977')"
398,4063349276,"(['  Comics  \n $17.85  \n\n\n   \n     2 Used from $17.85      '], '4063349276')"
399,1594621411,"(['  Kindle  \n $0.60  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.99  \n\n\n   \n     3 Used from $22.67         11 New from $14.99      ', '  Paperback  \n    \n                             from $23.16                \n\n\n   \n     2 New from $23.16      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      '], '1594621411')"
400,1558612386,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $20.00  \n\n\n   \n     27 Used from $8.00         1 Collectible from $18.00      ', '  Paperback  \n $8.31 - $15.01  \n\n\n   \n     37 Used from $2.69         14 New from $15.00         1 Collectible from $34.00      ', '  Audio CD  \n $31.95  \n\n\n   \n     2 New from $15.97      '], '1558612386')"
401,0679441441,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $25.44  \n\n\n   \n     69 Used from $1.35         10 New from $16.41         4 Collectible from $19.95      ', '  Paperback  \n $16.00  \n\n\n   \n     130 Used from $1.42         13 New from $7.99         6 Collectible from $12.31      '], '0679441441')"
402,0553226886,"(['  Library Binding  \n $17.61  \n\n\n   \n     2 Used from $17.61      ', '  Paperback  \n $7.20  \n\n\n   \n     4 Used from $5.00      ', '  Mass Market Paperback  \n $99.00  \n\n\n   \n     2 Used from $38.00         1 New from $99.00      '], '0553226886')"
403,0721463932,"(['  Kindle  \n $0.00  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $3.83 - $10.99  \n\n\n   \n     16 Used from $3.50         11 New from $6.76      ', '  Paperback  \n $4.95  \n\n\n   \n     6 Used from $1.35         1 New from $4.95      ', '  Mass Market Paperback  \n $5.95  \n\n\n   \n     47 Used from $1.36         16 New from $1.96      ', '  MP3 CD  \n $9.99  \n\n\n   \n     4 New from $8.76      ', '  Multimedia CD  \n $9.99 - $55.77  \n\n\n   \n     1 Used from $55.77         6 New from $9.99      '], '0721463932')"
404,2070420248,"(['  Paperback  \n $3.27  \n\n\n   \n     13 Used from $3.27         1 New from $24.62      ', '  Mass Market Paperback  \n $3.31  \n\n\n   \n     7 Used from $2.50      '], '2070420248')"
405,0373596529,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $99.95  \n\n\n   \n     10 Used from $2.23         1 New from $99.95      ', '  Mass Market Paperback  \n $11.89  \n\n\n   \n     27 Used from $1.30         3 New from $22.76      ', '  Audio CD  \n $27.18  \n\n\n   \n     2 Used from $25.99         6 New from $14.99      '], '0373596529')"
406,0884119831,"(['  Kindle  \n    \n                             from $2.50                \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $26.95  \n\n\n   \n     5 Used from $18.08         1 New from $26.95         1 Collectible from $89.00      ', '  Paperback  \n $6.99  \n\n\n   \n     40 Used from $1.46         21 New from $6.86      ', '  Mass Market Paperback  \n $10.66  \n\n\n   \n     19 Used from $3.99         2 New from $10.00         3 Collectible from $5.00      ', '  Audio CD  \n $15.95  \n\n\n   \n     2 Used from $24.46         9 New from $10.24      '], '0884119831')"
407,0373248628,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $8.28  \n\n\n   \n     1 Used from $8.28      ', '  Paperback  \n $11.66  \n\n\n   \n     9 Used from $5.77      ', '  Mass Market Paperback  \n $39.95  \n\n\n   \n     17 Used from $1.95         2 New from $39.95      '], '0373248628')"
408,8488061900,"(['  Paperback  \n $4.95  \n\n\n   \n     7 Used from $4.95      '], '8488061900')"
409,2092826077,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $4.91  \n\n\n   \n     11 Used from $2.00      ', '  Pocket Book  \n $29.47  \n\n\n   \n     4 Used from $3.00         2 New from $25.36      '], '2092826077')"
410,1853265713,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $10.99  \n\n\n   \n     14 Used from $1.25         17 New from $7.02      ', '  Paperback  \n $4.95  \n\n\n   \n     10 Used from $2.99      ', '  Mass Market Paperback  \n $5.89  \n\n\n   \n     31 Used from $1.33         15 New from $4.25      ', '  Audio CD  \n $129.95  \n\n\n   \n     2 Used from $19.95         1 New from $129.95      ', '  Flexibound  \n $13.99  \n\n\n   \n     4 Used from $4.24         2 New from $10.58         1 Collectible from $65.00      '], '1853265713')"
411,1405091592,"([], '1405091592')"
412,0786263342,"(['  Hardcover  \n $29.95  \n\n\n   \n     1 Used from $17.61         1 New from $29.95      ', '  Paperback  \n $119.08  \n\n\n   \n     2 Used from $18.33         1 New from $119.08      '], '0786263342')"
413,0613096738,"([], '0613096738')"
414,1583487778,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $13.95  \n\n\n   \n     4 Used from $5.85         6 New from $13.54      '], '1583487778')"
415,0553713124,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $11.99  \n\n\n   \n     87 Used from $1.43         12 New from $4.89         7 Collectible from $9.00      ', '  Paperback  \n $18.56  \n\n\n   \n     13 Used from $5.59         7 New from $8.59      ', '  Mass Market Paperback  \n $9.99  \n\n\n   \n     90 Used from $1.17         11 New from $4.99         1 Collectible from $7.95      ', '  Audio, Cassette  \n    \n                             from $9.95                \n\n\n   \n     1 New from $9.95      '], '0553713124')"
416,1433502003,"(['  Paperback  \n $15.80  \n\n\n   \n     35 Used from $1.51         13 New from $12.99      '], '1433502003')"
417,1852863544,"(['  Kindle  \n $5.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $9.56  \n\n\n   \n     6 Used from $4.67      ', '  Mass Market Paperback  \n $7.50  \n\n\n   \n     105 Used from $1.24         1 New from $7.50         3 Collectible from $3.95      ', '  Digital  \n    \n                             from $21.50                \n\n\n   \n     1 Used from $21.50      '], '1852863544')"
418,0671898000,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.03  \n\n\n   \n     271 Used from $1.43         10 New from $18.60         29 Collectible from $5.00      ', '  Paperback  \n $9.99  \n\n\n   \n     39 Used from $0.95         17 New from $4.87      ', '  Mass Market Paperback  \n $10.98  \n\n\n   \n     63 Used from $1.18         1 New from $15.86         1 Collectible from $20.00      ', '  Audio, Cassette  \n    \n                             from $2.99                \n\n\n   \n     10 Used from $2.99         7 New from $5.98      '], '0671898000')"
419,0937295108,"(['  Kindle  \n $6.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $6.38  \n\n\n   \n     14 Used from $2.64         1 New from $15.00         2 Collectible from $15.00      ', '  Paperback  \n $5.93  \n\n\n   \n     66 Used from $0.59         1 Collectible from $4.99      '], '0937295108')"
420,014132015X,"(['  Kindle  \n $5.63  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $8.56  \n\n\n   \n     17 Used from $2.79      '], '014132015X')"
421,0778325040,"(['  Kindle  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $12.52  \n\n\n   \n     53 Used from $1.51         2 New from $24.99         3 Collectible from $8.00      ', '  Mass Market Paperback  \n $13.01  \n\n\n   \n     76 Used from $1.18         1 New from $13.01      ', '  Audio, Cassette  \n $6.00  \n\n\n   \n     5 Used from $2.99         1 New from $20.00      '], '0778325040')"
422,8483066408,"(['  Hardcover  \n    \n                        \n    —\n             \n\n\n   \n  '], '8483066408')"
423,0531095207,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.95  \n\n\n   \n     28 Used from $3.31         1 New from $18.94         2 Collectible from $15.00      ', '  Paperback  \n $298.99  \n\n\n   \n     1 Used from $298.99      ', '  Audio CD  \n $43.78  \n\n\n   \n     2 New from $22.49      '], '0531095207')"
424,2910233944,"(['  Kindle  \n $1.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Leather Bound  \n $63.16  \n\n\n   \n     1 New from $63.16      ', '  Paperback  \n    \n                             from $3.50                \n\n\n   \n     6 Used from $3.50      ', '  Mass Market Paperback  \n $11.00  \n\n\n   \n     6 Used from $5.13         4 New from $11.00      ', '  Pocket Book  \n    \n                             from $14.71                \n\n\n   \n     1 Used from $24.49         6 New from $14.71      '], '2910233944')"
425,0515094412,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Leather Bound  \n $175.00  \n\n\n   \n     3 Used from $175.00         2 New from $219.00      ', '  Paperback  \n $15.41  \n\n\n   \n     11 Used from $5.02         7 New from $9.72      ', '  Mass Market Paperback  \n $17.54  \n\n\n   \n     21 Used from $1.89      ', '  Audio CD  \n $29.95  \n\n\n   \n     2 Used from $25.96         6 New from $26.08      '], '0515094412')"
426,0373046111,"(['  Paperback  \n $6.94  \n\n\n   \n     9 Used from $2.99      '], '0373046111')"
427,0399214569,"(['  Hardcover  \n    \n                             from $8.24                \n\n\n   \n     6 Used from $8.24         2 Collectible from $18.00      ', '  Paperback  \n $12.95  \n\n\n   \n     1 New from $12.95      ', '  Audio, Cassette  \n    \n                             from $2.75                \n\n\n   \n     6 Used from $2.75         1 New from $5.94      ', '  Board book  \n $8.56  \n\n\n   \n     3 Used from $2.74      '], '0399214569')"
428,9505810199,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n    \n                             from $257.54                \n\n\n   \n     1 Used from $257.54      ', '  Paperback  \n $9.75  \n\n\n   \n     3 Used from $2.50         7 New from $9.26      '], '9505810199')"
429,006123611X,"(['  Kindle  \n $4.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $9.99  \n\n\n   \n     20 Used from $1.60         5 New from $5.99      ', '  Paperback  \n $4.99  \n\n\n   \n     120 Used from $0.06         30 New from $1.50         3 Collectible from $9.88      ', '  Audio CD  \n $17.61  \n\n\n   \n     2 Used from $17.61      '], '006123611X')"
430,9644459856,"([], '9644459856')"
431,185681193X,"(['  Hardcover  \n    \n                             from $19.99                \n\n\n   \n     2 Used from $19.99      ', '  Paperback  \n $4.95  \n\n\n   \n     10 Used from $1.95         2 New from $32.50      '], '185681193X')"
432,0330352830,"(['  Kindle  \n $13.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $14.40  \n\n\n   \n     167 Used from $1.00         30 New from $9.56         68 Collectible from $3.75      ', '  Paperback  \n $8.69  \n\n\n   \n     5 Used from $4.70      ', '  Loose Leaf  \n    \n                             from $30.00                \n\n\n   \n     1 Collectible from $30.00      ', '  Mass Market Paperback  \n $4.95  \n\n\n   \n     65 Used from $1.43         1 New from $36.98         3 Collectible from $4.95      ', '  Audio CD  \n    \n                             from $98.75                \n\n\n   \n     1 Used from $98.75      '], '0330352830')"
433,0099449080,"(['  Hardcover  \n $99.99  \n\n\n   \n     1 Used from $99.99      ', '  Paperback  \n $17.36  \n\n\n   \n     1 Used from $17.36         6 New from $18.82      '], '0099449080')"
434,0300064047,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $45.27  \n\n\n   \n     2 Used from $40.00         1 Collectible from $1,870.00      ', '  Paperback  \n $7.99  \n\n\n   \n     2 Used from $14.94         8 New from $6.80      ', '  Mass Market Paperback  \n $63.86  \n\n\n   \n     1 Used from $63.86         1 New from $63.86      '], '0300064047')"
435,1600245102,"([], '1600245102')"
436,0786271299,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $7.05  \n\n\n   \n     6 Used from $3.07      ', '  Paperback  \n $14.59  \n\n\n   \n     90 Used from $1.35         24 New from $10.00      ', '  Mass Market Paperback  \n    \n                             from $33.08                \n\n\n   \n     5 Used from $33.08         2 New from $52.98      ', '  Audio CD  \n $14.99  \n\n\n   \n     3 Used from $9.50         2 New from $8.00      '], '0786271299')"
437,1416559639,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $4.99 to buy    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $4.95  \n\n\n   \n     15 Used from $1.30         3 New from $7.85         1 Collectible from $9.95      '], '1416559639')"
438,0833543342,"(['  Kindle  \n $3.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  School & Library Binding  \n $8.07  \n\n\n   \n     2 Used from $8.07      ', '  Paperback  \n $7.99  \n\n\n   \n     24 Used from $1.47         18 New from $4.00      ', '  Audio CD  \n $19.99  \n\n\n   \n     1 New from $19.99      '], '0833543342')"
439,3453675193,"(['  Paperback  \n    \n                             from $26.58                \n\n\n   \n     1 Used from $26.58      '], '3453675193')"
440,0061011754,"(['  Kindle  \n $11.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $34.96  \n\n\n   \n     10 Used from $8.15         2 New from $39.95      ', '  Paperback  \n    \n                             from $5.97                \n\n\n   \n     8 Used from $5.97      ', '  Mass Market Paperback  \n    \n                             from $41.86                \n\n\n   \n     2 Used from $41.86         2 New from $70.54      ', '  Audio CD  \n $49.95  \n\n\n   \n     1 Used from $49.95      '], '0061011754')"
441,0712667873,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $20.89  \n\n\n   \n     65 Used from $2.05         9 New from $14.00         6 Collectible from $15.39      ', '  Paperback  \n $19.99  \n\n\n   \n     53 Used from $1.80         22 New from $12.70      ', '  Mass Market Paperback  \n $40.80  \n\n\n   \n     7 Used from $6.27         3 New from $40.80      '], '0712667873')"
442,1400104793,"(['  Kindle  \n $14.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $92.38  \n\n\n   \n     1 Used from $36.90         1 New from $92.38      ', '  Paperback  \n $15.89  \n\n\n   \n     42 Used from $4.17         29 New from $9.61      ', '  Audio CD  \n $80.00  \n\n\n   \n     4 Used from $15.14         1 New from $80.00      ', '  Wall Chart  \n $65.98  \n\n\n   \n     4 Used from $65.98      '], '1400104793')"
443,0679451595,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $9.28  \n\n\n   \n     134 Used from $1.35         18 New from $3.06         11 Collectible from $0.51      ', '  Paperback  \n $7.99  \n\n\n   \n     72 Used from $1.43         3 New from $5.98      ', '  Audio, Cassette  \n $9.95  \n\n\n   \n     6 Used from $1.00         4 New from $2.14      '], '0679451595')"
444,0586087435,"(['  Hardcover  \n $17.61  \n\n\n   \n     5 Used from $17.61         2 Collectible from $47.95      ', '  Paperback  \n $21.13  \n\n\n   \n     6 Used from $6.81         1 Collectible from $18.00      '], '0586087435')"
445,0027459004,"(['  Kindle  \n $8.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $19.99  \n\n\n   \n     27 Used from $2.99         4 New from $15.31         1 Collectible from $19.95      ', '  Paperback  \n $93.85  \n\n\n   \n     1 Used from $49.99         1 New from $93.85      ', '  Board book  \n $7.99  \n\n\n   \n     13 Used from $2.07         16 New from $7.24      '], '0027459004')"
446,031287426X,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $38.18  \n\n\n   \n     25 Used from $2.21         5 New from $27.19         1 Collectible from $20.99      ', '  Mass Market Paperback  \n $8.16  \n\n\n   \n     57 Used from $1.18         1 Collectible from $30.00      '], '031287426X')"
447,3453523067,"(['  Paperback  \n $10.54  \n\n\n   \n     2 Used from $10.54      '], '3453523067')"
448,0786277262,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $6.70  \n\n\n   \n     6 Used from $4.95      ', '  Paperback  \n $11.98  \n\n\n   \n     11 Used from $4.99         16 New from $11.98      ', '  MP3 CD  \n $29.95  \n\n\n   \n     2 New from $14.97      '], '0786277262')"
449,1582409064,"(['  Kindle & Comixology  \n $7.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n    \n                             from $4.97                \n\n\n   \n     13 Used from $4.97      '], '1582409064')"
450,0060517808,"(['  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $4.13  \n\n\n   \n     4 Used from $4.13      ', '  Paperback  \n $8.99  \n\n\n   \n     9 Used from $2.93         17 New from $7.52      ', '  Audio CD  \n $11.22  \n\n\n   \n     2 New from $7.49      ', '  Board book  \n $16.19  \n\n\n   \n     5 Used from $2.69         14 New from $8.13      '], '0060517808')"
451,0434670006,"(['  Kindle  \n $9.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $44.09  \n\n\n   \n     4 Used from $20.00         3 Collectible from $60.00      ', '  Paperback  \n $11.39  \n\n\n   \n     83 Used from $1.26         20 New from $7.39         2 Collectible from $25.00      ', '  Mass Market Paperback  \n $8.99  \n\n\n   \n     126 Used from $1.15         32 New from $7.43         5 Collectible from $17.50      '], '0434670006')"
452,1844560791,"(['  Kindle  \n $2.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $23.36  \n\n\n   \n     5 Used from $11.97         3 New from $16.99         2 Collectible from $15.00      ', '  Paperback  \n $14.53  \n\n\n   \n     17 Used from $4.28         5 New from $10.47      ', '  Spiral-bound  \n    \n                             from $49.95                \n\n\n   \n     1 New from $49.95      ', '  Mass Market Paperback  \n $3.51  \n\n\n   \n     6 Used from $2.39      ', '  Audio CD  \n    \n                             from $11.37                \n\n\n   \n     4 Used from $11.37      '], '1844560791')"
453,0615179304,"([], '0615179304')"
454,345358015X,"(['  Kindle  \n $6.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.13  \n\n\n   \n     2 Used from $6.13      ', '  Audio CD  \n    \n                             from $30.95                \n\n\n   \n     2 Used from $30.95      '], '345358015X')"
455,2070513831,"(['  Hardcover  \n $6.91  \n\n\n   \n     1 Used from $6.91      ', '  Paperback  \n $1.71  \n\n\n   \n     14 Used from $1.71      ', '  Mass Market Paperback  \n $6.40  \n\n\n   \n     3 Used from $6.40      ', '  Book Supplement  \n    \n                             from $34.99                \n\n\n   \n     1 Used from $34.99      '], '2070513831')"
456,0060219068,"(['  Kindle  \n $7.55  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $16.50  \n\n\n   \n     15 Used from $1.25         1 New from $16.50         8 Collectible from $6.49      ', '  Paperback  \n $8.99  \n\n\n   \n     29 Used from $1.18         12 New from $7.13      ', '  Audio CD  \n $12.82  \n\n\n   \n     4 Used from $4.98         2 New from $12.82      '], '0060219068')"
457,0595146449,"(['  Paperback  \n $17.95  \n\n\n   \n     2 Used from $16.95         2 New from $42.00      '], '0595146449')"
458,0312195451,"(['  Kindle  \n $12.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $18.99  \n\n\n   \n     31 Used from $2.63         9 New from $18.99         3 Collectible from $45.00      ', '  Paperback  \n $9.25 - $16.69  \n\n\n   \n     33 Used from $3.71         19 New from $9.95      '], '0312195451')"
459,1400002257,"([], '1400002257')"
460,0373150695,"(['  Kindle  \n $4.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Paperback  \n $5.99  \n\n\n   \n     18 Used from $2.49      ', '  Mass Market Paperback  \n $11.99  \n\n\n   \n     24 Used from $1.29         1 New from $11.99      ', '  Audio CD  \n $34.99  \n\n\n   \n     2 Used from $16.95         4 New from $5.90      '], '0373150695')"
461,0736923152,"(['  Kindle  \n $6.64  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  \n\n\n  \n Audiobook    \n  \n\n $0.00  \n\n\n \n\n\n   \n \n \n Free with your Audible trial    \n ', '  Hardcover  \n $18.95  \n\n\n   \n     32 Used from $1.65         4 New from $15.48      ', '  Paperback  \n $8.39  \n\n\n   \n     86 Used from $1.10         26 New from $3.65         1 Collectible from $5.65      ', '  Audio CD  \n $14.99  \n\n\n   \n     2 Used from $11.81         6 New from $11.92      '], '0736923152')"
462,0061125350,"(['  Kindle  \n $14.49  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Hardcover  \n $25.89  \n\n\n   \n     104 Used from $1.98         15 New from $12.99         3 Collectible from $8.01      ', '  Paperback  \n $14.18  \n\n\n   \n     91 Used from $1.37         24 New from $7.95         2 Collectible from $10.00      '], '0061125350')"
463,2080648640,"(['  Paperback  \n    \n                             from $11.11                \n\n\n   \n     1 Used from $11.11      '], '2080648640')"
464,0811209040,"(['  Hardcover  \n $234.52  \n\n\n   \n     4 Used from $25.50      ', '  Paperback  \n $13.95  \n\n\n   \n     15 Used from $4.96         14 New from $11.44      '], '0811209040')"
465,0312858299,"(['  Hardcover  \n $22.97  \n\n\n   \n     21 Used from $3.04         5 New from $15.95         7 Collectible from $10.00      ', '  Paperback  \n $25.99  \n\n\n   \n     22 Used from $2.99         14 New from $18.74      ', '  Mass Market Paperback  \n $4.75  \n\n\n   \n     19 Used from $2.99         1 Collectible from $10.00      ', '  Audio, Cassette  \n    \n                             from $24.95                \n\n\n   \n     1 Used from $24.95      '], '0312858299')"
466,0749396261,"(['  Hardcover  \n $37.86  \n\n\n   \n     8 Used from $8.34         3 New from $37.86         3 Collectible from $31.40      ', '  Paperback  \n $9.56  \n\n\n   \n     14 Used from $2.34         1 New from $61.57      '], '0749396261')"
467,1840220678,"(['  Kindle  \n $0.99  \n   \n  \n\n                                    Read with Our  Free App  \n\n    ', '  Paperback  \n $6.99  \n\n\n   \n     7 Used from $4.28         14 New from $3.51      '], '1840220678')"
468,8401335426,"(['  Kindle  \n $0.00  \n   \n Read with \n                    Kindle Unlimited  to also enjoy access to over 3 million more titles      $4.88 to buy    ', '  Hardcover  \n    \n                             from $283.16                \n\n\n   \n     2 Used from $283.16         1 New from $283.16      ', '  Paperback  \n $35.00  \n\n\n   \n     1 New from $35.00         1 Collectible from $35.00      ', '  Mass Market Paperback  \n $16.41  \n\n\n   \n     3 Used from $12.42      '], '8401335426')"
